densities,yields
0.000244140625,0.0002441406248832114
0.00048828125,0.000488281249784352
0.000732421875,0.0007324218747540729
0.0009765625,0.0009765624996372843
0.001220703125,0.0012207031244447324
0.00146484375,0.0014648437493847712
0.001708984375,0.001708984374161037
0.001953125,0.0019531249984305592
0.002197265625,0.002197265623312885
0.00244140625,0.002441406248291189
0.002685546875,0.0026855468732554185
0.0029296875,0.002929687498173111
0.003173828125,0.003173828123130147
0.00341796875,0.0034179687480701856
0.003662109375,0.0036621093728014583
0.00390625,0.003906249997663489
0.004150390625,0.004150390622439755
0.00439453125,0.0043945312471478076
0.004638671875,0.004638671872087029
0.0048828125,0.00488281249698817
0.005126953125,0.005126953121917334
0.00537109375,0.005371093746867412
0.005615234375,0.005615234371690481
0.005859375,0.005859374996370546
0.006103515625,0.006103515620995506
0.00634765625,0.006347656245932688
0.006591796875,0.006591796870409278
0.0068359375,0.00683593749514055
0.007080078125,0.00708007811976551
0.00732421875,0.0073242187444702
0.007568359375,0.007568359368047424
0.0078125,0.007812499992818226
0.008056640625,0.008056640617625673
0.00830078125,0.008300781242433122
0.008544921875,0.008544921867270131
0.0087890625,0.008789062492093056
0.009033203125,0.00903320311690159
0.00927734375,0.009277343741632861
0.009521484375,0.009521484366014524
0.009765625,0.009765624990782868
0.010009765625,0.010009765615527508
0.01025390625,0.010253906240207637
0.010498046875,0.010498046864970053
0.0107421875,0.010742187489446643
0.010986328125,0.010986328114373856
0.01123046875,0.011230468738966404
0.011474609375,0.011474609363591364
0.01171875,0.011718749988216325
0.011962890625,0.0119628906129028
0.01220703125,0.012207031237678898
0.012451171875,0.012451171862155488
0.0126953125,0.012695312486727122
0.012939453125,0.01293945311135574
0.01318359375,0.01318359373616319
0.013427734375,0.013427734360685437
0.013671875,0.013671874985626461
0.013916015625,0.013916015610091361
0.01416015625,0.014160156234822634
0.014404296875,0.014404296859580914
0.0146484375,0.014648437483850436
0.014892578125,0.01489257810836402
0.01513671875,0.015136718732302722
0.015380859375,0.015380859356820143
0.015625,0.015624999981210716
0.015869140625,0.01586914060576766
0.01611328125,0.016113281230575108
0.016357421875,0.016357421855293576
0.0166015625,0.016601562480024847
0.016845703125,0.016845703104618633
0.01708984375,0.017089843728746446
0.017333984375,0.01733398435326511
0.017578125,0.01757812497753463
0.017822265625,0.017822265601226215
0.01806640625,0.01806640622595749
0.018310546875,0.018310546850764935
0.0185546875,0.01855468747539916
0.018798828125,0.018798828100086915
0.01904296875,0.01904296872445043
0.019287109375,0.019287109348601658
0.01953125,0.019531249972738703
0.019775390625,0.019775390597421238
0.02001953125,0.020019531221897827
0.020263671875,0.02026367184627949
0.0205078125,0.02050781247090445
0.020751953125,0.020751953095202204
0.02099609375,0.020996093719471726
0.021240234375,0.02124023434415426
0.021484375,0.021484374968546088
0.021728515625,0.021728515593228623
0.02197265625,0.021972656217365667
0.022216796875,0.022216796841884327
0.0224609375,0.0224609374666156
0.022705078125,0.022705078090596135
0.02294921875,0.022949218715283888
0.023193359375,0.023193359339783753
0.0234375,0.023437499964705042
0.023681640625,0.023681640589048324
0.02392578125,0.023925781213779595
0.024169921875,0.02416992183791664
0.0244140625,0.024414062462393228
0.024658203125,0.024658203086721467
0.02490234375,0.02490234371099099
0.025146484375,0.02514648433456821
0.025390625,0.025390624958814986
0.025634765625,0.025634765583088626
0.02587890625,0.025878906207358148
0.026123046875,0.026123046830372504
0.0263671875,0.026367187453678945
0.026611328125,0.02661132807747459
0.02685546875,0.02685546870169877
0.027099609375,0.02709960932640702
0.02734375,0.027343749951028586
0.027587890625,0.027587890575298108
0.02783203125,0.027832031198875333
0.028076171875,0.028076171822452558
0.0283203125,0.028320312446658964
0.028564453125,0.028564453070678897
0.02880859375,0.028808593695303857
0.029052734375,0.029052734319284394
0.029296875,0.029296874942603583
0.029541015625,0.02954101556708017
0.02978515625,0.029785156191637113
0.030029296875,0.030029296815237864
0.0302734375,0.03027343743923516
0.030517578125,0.03051757806312761
0.03076171875,0.030761718685764057
0.031005859375,0.031005859309559704
0.03125,0.031249999933696745
0.031494140625,0.03149414055638954
0.03173828125,0.03173828118086613
0.031982421875,0.03198242180510238
0.0322265625,0.03222656242922765
0.032470703125,0.03247070305254684
0.03271484375,0.03271484367586603
0.032958984375,0.03295898429944325
0.033203125,0.033203124921169475
0.033447265625,0.03344726554564607
0.03369140625,0.03369140616978311
0.033935546875,0.033935546792797464
0.0341796875,0.034179687416374685
0.034423828125,0.034423828039389044
0.03466796875,0.03466796866348497
0.034912109375,0.03491210928775449
0.03515625,0.03515624991107368
0.035400390625,0.035400390535077715
0.03564453125,0.03564453115621021
0.035888671875,0.03588867177992414
0.0361328125,0.03613281240350137
0.036376953125,0.03637695302695566
0.03662109375,0.036621093650936194
0.036865234375,0.03686523427491673
0.037109375,0.03710937489826355
0.037353515625,0.0373535155221912
0.03759765625,0.037597656144845434
0.037841796875,0.03784179676882597
0.0380859375,0.038085937392304786
0.038330078125,0.03833007801451258
0.03857421875,0.03857421863849311
0.038818359375,0.03881835926207034
0.0390625,0.03906249988429915
0.039306640625,0.03930664050652796
0.03955078125,0.039550781130105184
0.039794921875,0.039794921754542606
0.0400390625,0.040039062376268836
0.040283203125,0.04028320299928319
0.04052734375,0.040527343623916835
0.040771484375,0.04077148424722328
0.041015625,0.0410156248708005
0.041259765625,0.041259765495040436
0.04150390625,0.041503906116766666
0.041748046875,0.04174804673899547
0.0419921875,0.041992187363802926
0.042236328125,0.04223632798681728
0.04248046875,0.04248046861130247
0.042724609375,0.04272460923550888
0.04296875,0.04296874985784478
0.043212890625,0.043212890481640426
0.04345703125,0.04345703110465478
0.043701171875,0.04370117172913137
0.0439453125,0.04394531235270859
0.044189453125,0.044189452975362836
0.04443359375,0.044433593598017074
0.044677734375,0.044677734221031426
0.044921875,0.04492187484402516
0.045166015625,0.04516601546816221
0.04541015625,0.045410156085764465
0.045654296875,0.045654296708778824
0.0458984375,0.045898437332623596
0.046142578125,0.04614257795489795
0.04638671875,0.046386718578790405
0.046630859375,0.04663085920224936
0.046875,0.046874999824541796
0.047119140625,0.047119140447556156
0.04736328125,0.0473632810713518
0.047607421875,0.04760742169174823
0.0478515625,0.047851562313474455
0.048095703125,0.04809570293568225
0.04833984375,0.04833984355812966
0.048583984375,0.04858398418114401
0.048828125,0.04882812480423511
0.049072265625,0.049072265425339635
0.04931640625,0.04931640604960916
0.049560546875,0.0495605466722634
0.0498046875,0.049804687293706705
0.050048828125,0.050048827916880666
0.05029296875,0.05029296853860689
0.050537109375,0.050537109159739385
0.05078125,0.05078124978196819
0.051025390625,0.05102539040453823
0.05126953125,0.05126953102676705
0.051513671875,0.051513671648995854
0.0517578125,0.05175781227122467
0.052001953125,0.052001952892542086
0.05224609375,0.0522460935106147
0.052490234375,0.052490234131045775
0.052734375,0.052734374751581756
0.052978515625,0.052978515374596115
0.05322265625,0.05322265599588209
0.053466796875,0.053466796619459314
0.0537109375,0.05371093723949563
0.053955078125,0.05395507785953194
0.05419921875,0.05419921848237473
0.054443359375,0.05444335910502897
0.0546875,0.05468749972725778
0.054931640625,0.05493164034768886
0.05517578125,0.055175780968884924
0.055419921875,0.0554199215908991
0.0556640625,0.05566406221421829
0.055908203125,0.05590820283535078
0.05615234375,0.05615234345780234
0.056396484375,0.05639648407941201
0.056640625,0.056640624701575944
0.056884765625,0.05688476532200702
0.05712890625,0.05712890594049858
0.057373046875,0.05737304656419015
0.0576171875,0.057617187180548465
0.057861328125,0.05786132780160494
0.05810546875,0.058105468422801
0.058349609375,0.05834960904437172
0.05859375,0.058593749667025956
0.058837890625,0.05883789028443595
0.05908203125,0.05908203090800239
0.059326171875,0.059326171529233696
0.0595703125,0.05957031214883616
0.059814453125,0.059814452771490396
0.06005859375,0.06005859339321662
0.060302734375,0.0603027340136477
0.060546875,0.06054687463564617
0.060791015625,0.060791015256867455
0.06103515625,0.061035155875491014
0.061279296875,0.06127929649592209
0.0615234375,0.06152343711635317
0.061767578125,0.06176757773748567
0.06201171875,0.06201171835495279
0.062255859375,0.062255858978748434
0.0625,0.062499999596215564
0.062744140625,0.06274414021487996
0.06298828125,0.06298828083295258
0.063232421875,0.06323242144905354
0.0634765625,0.06347656207077976
0.063720703125,0.06372070268940332
0.06396484375,0.06396484330961617
0.064208984375,0.06420898392924904
0.064453125,0.06445312455294062
0.064697265625,0.06469726517559486
0.06494140625,0.06494140579917208
0.065185546875,0.06518554642298753
0.0654296875,0.06542968704763476
0.065673828125,0.06567382766654074
0.06591796875,0.06591796829058073
0.066162109375,0.06616210891392756
0.06640625,0.06640624953366378
0.066650390625,0.06665039015327323
0.06689453125,0.0668945307728757
0.067138671875,0.06713867139247816
0.0673828125,0.06738281201712538
0.067626953125,0.06762695263574894
0.06787109375,0.06787109325333988
0.068115234375,0.06811523387556868
0.068359375,0.06835937449779356
0.068603515625,0.06860351511748473
0.06884765625,0.06884765573495187
0.069091796875,0.06909179635455433
0.0693359375,0.06933593697317789
0.069580078125,0.06958007759278034
0.06982421875,0.06982421821321143
0.070068359375,0.07006835883495861
0.0703125,0.07031249945456107
0.070556640625,0.0705566400720282
0.07080078125,0.07080078069487099
0.071044921875,0.07104492131349455
0.0712890625,0.07128906193442333
0.071533203125,0.07153320255189045
0.07177734375,0.07177734317206518
0.072021484375,0.07202148379166765
0.072265625,0.072265624409914
0.072509765625,0.07250976502853757
0.07275390625,0.07275390565076638
0.072998046875,0.0729980462708027
0.0732421875,0.07324218689193518
0.073486328125,0.07348632751153765
0.07373046875,0.07373046812411803
0.073974609375,0.07397460874700913
0.07421875,0.07421874936768308
0.074462890625,0.07446288998573077
0.07470703125,0.07470703060795958
0.074951171875,0.07495117123018838
0.0751953125,0.07519531185061946
0.075439453125,0.07543945246889476
0.07568359375,0.07568359308499571
0.075927734375,0.07592773370672194
0.076171875,0.0761718743311161
0.076416015625,0.07641601495025219
0.07666015625,0.07666015556784313
0.076904296875,0.0769042961922429
0.0771484375,0.07714843680438699
0.077392578125,0.07739257742301055
0.07763671875,0.0776367180441137
0.077880859375,0.07788085866021467
0.078125,0.0781249992848619
0.078369140625,0.07836913990344559
0.07861328125,0.07861328051793262
0.078857421875,0.07885742113059255
0.0791015625,0.07910156174337708
0.079345703125,0.07934570236207975
0.07958984375,0.07958984297717964
0.079833984375,0.07983398359355494
0.080078125,0.08007812420613533
0.080322265625,0.08032226482360245
0.08056640625,0.08056640544715034
0.080810546875,0.0808105460657739
0.0810546875,0.08105468668537635
0.081298828125,0.08129882730497882
0.08154296875,0.08154296791946584
0.081787109375,0.08178710853204624
0.08203125,0.08203124914911658
0.082275390625,0.08227538976373404
0.08251953125,0.08251953038152822
0.082763671875,0.08276367098437958
0.0830078125,0.08300781160048053
0.083251953125,0.08325195221315841
0.08349609375,0.08349609283252035
0.083740234375,0.08374023345249948
0.083984375,0.08398437406721954
0.084228515625,0.08422851468765061
0.08447265625,0.084472655300231
0.084716796875,0.08471679591989116
0.0849609375,0.08496093654032223
0.085205078125,0.0852050771506502
0.08544921875,0.08544921776513723
0.085693359375,0.08569335838518853
0.0859375,0.08593749900542508
0.086181640625,0.08618163962152603
0.08642578125,0.08642578023410642
0.086669921875,0.08666992085217903
0.0869140625,0.08691406146666607
0.087158203125,0.08715820208276702
0.08740234375,0.08740234269886799
0.087646484375,0.08764648331496894
0.087890625,0.0878906239317852
0.088134765625,0.08813476454345373
0.08837890625,0.08837890516026999
0.088623046875,0.08862304577630345
0.0888671875,0.08886718639240442
0.089111328125,0.08911132700987154
0.08935546875,0.08935546762514017
0.089599609375,0.08959960823772056
0.08984375,0.08984374884804852
0.090087890625,0.09008788946062891
0.09033203125,0.09033203008176141
0.090576171875,0.09057617068971334
0.0908203125,0.0908203112982194
0.091064453125,0.09106445191079979
0.09130859375,0.09130859252695088
0.091552734375,0.09155273313727885
0.091796875,0.09179687374976504
0.092041015625,0.0920410143683886
0.09228515625,0.09228515497860529
0.092529296875,0.0925292955901126
0.0927734375,0.09277343621183881
0.093017578125,0.09301757682249646
0.09326171875,0.09326171743690376
0.093505859375,0.09350585804723173
0.09375,0.09374999866163902
0.093994140625,0.09399413928124148
0.09423828125,0.09423827988399577
0.094482421875,0.09448242049432373
0.0947265625,0.09472656110211485
0.094970703125,0.09497070170292475
0.09521484375,0.09521484230909416
0.095458984375,0.09545898292358118
0.095703125,0.09570312354104832
0.095947265625,0.09594726415147024
0.09619140625,0.09619140476405064
0.096435546875,0.09643554537663103
0.0966796875,0.09667968598695899
0.096923828125,0.09692382659728695
0.09716796875,0.09716796721177398
0.097412109375,0.09741210781885572
0.09765625,0.09765624843845817
0.097900390625,0.09790038905455914
0.09814453125,0.0981445296648871
0.098388671875,0.09838867028170337
0.0986328125,0.09863281088702078
0.098876953125,0.0988769514915443
0.09912109375,0.09912109211513641
0.099365234375,0.09936523272433585
0.099609375,0.09960937333370762
0.099853515625,0.09985351393646155
0.10009765625,0.10009765455099001
0.100341796875,0.10034179516547705
0.1005859375,0.10058593577860951
0.100830078125,0.10083007640195939
0.10107421875,0.10107421702607469
0.101318359375,0.10131835763640265
0.1015625,0.10156249824092617
0.101806640625,0.10180663885482179
0.10205078125,0.10205077947092274
0.102294921875,0.10229492008125071
0.1025390625,0.10253906069871783
0.102783203125,0.10278320130813501
0.10302734375,0.10302734191719527
0.103271484375,0.10327148252741196
0.103515625,0.10351562313999235
0.103759765625,0.1037597637560933
0.10400390625,0.10400390436376034
0.104248046875,0.10424804497507109
0.1044921875,0.10449218558479625
0.104736328125,0.10473632618383007
0.10498046875,0.10498046679149711
0.105224609375,0.1052246074156124
0.10546875,0.10546874802013592
0.105712890625,0.10571288863123973
0.10595703125,0.10595702924278778
0.106201171875,0.10620116985991924
0.1064453125,0.10644531047602021
0.106689453125,0.10668945107788039
0.10693359375,0.10693359169951107
0.107177734375,0.1071777323071781
0.107421875,0.1074218729219065
0.107666015625,0.10766601352643002
0.10791015625,0.10791015413334479
0.108154296875,0.1081542947569369
0.1083984375,0.1083984353684442
0.108642578125,0.10864257598293121
0.10888671875,0.10888671660652333
0.109130859375,0.1091308572148602
0.109375,0.10937499782239578
0.109619140625,0.1096191384269193
0.10986328125,0.10986327903458633
0.110107421875,0.11010741964225337
